stage,stiffness_n_per_m32,dissipation_s_per_m,duration_s,duration_residual_s,trace_rmse,objective,passive
grid,141253754.46227553,0.1,0.0006349682185627656,-0.0003650317814372344,0.4946239711183304,15.095895228607706,True
grid,149623565.60944358,0.1,0.0006205135899989047,-0.0003794864100010953,0.5074181449914266,15.686874545035238,True
grid,158489319.2461111,0.1,0.0006063879887291129,-0.0003936120112708871,0.5213698907508136,16.265850341586297,True
grid,167880401.8122559,0.1,0.0005925839251751462,-0.00040741607482485385,0.5335926193573894,16.830235612351544,True
grid,177827941.00389227,0.1,0.0005790940802365349,-0.0004209059197634651,0.5438298441484661,17.38006663468707,True
grid,188364908.9489802,0.1,0.000565911301417767,-0.000434088698582233,0.5545365961276283,17.91808453941695,True
grid,199526231.49688828,0.1,0.0005530285990406437,-0.0004469714009593563,0.5662481452724087,18.44510418364666,True
grid,211348903.98366433,0.1,0.0005404391425205425,-0.00045956085747945747,0.5750145751607535,18.95744887433905,True
grid,223872113.8568338,0.1,0.0005281362567679103,-0.0004718637432320897,0.583405139844083,19.45795486912767,True
grid,237137370.56616554,0.1,0.0005161134186211235,-0.00048388658137887657,0.5926914896249886,19.94815474478005,True
grid,251188643.1509582,0.1,0.0005043642534137416,-0.0004956357465862584,0.6029332652865041,20.42836312873684,True
grid,266072505.9798814,0.1,0.000492882531587184,-0.000507117468412816,0.6110982864301802,20.89579702294282,True
grid,281838293.12644494,0.1,0.00048166216538291184,-0.0005183378346170881,0.618226717952664,21.351740102636185,True
grid,298538261.8917957,0.1,0.00047069720560590276,-0.0005293027943940973,0.6249148454218745,21.797026621185765,True
grid,316227766.01683795,0.1,0.0004599818384878504,-0.0005400181615121495,0.632042634000446,22.232769094486425,True
grid,334965439.1578279,0.1,0.0004495103826103809,-0.0005504896173896192,0.6397654173766865,22.65935011296145,True
grid,354813389.23357606,0.1,0.0004392772858655732,-0.0005607227141344268,0.6438540152555978,23.07276258063267,True
grid,375837404.28844357,0.1,0.00042927712252431615,-0.0005707228774756839,0.6485535070377589,23.477468606065113,True
grid,398107170.5534969,0.1,0.00041950459036669077,-0.0005804954096333093,0.653909272999151,23.87372565833152,True
grid,421696503.42858225,0.1,0.00040995450787341696,-0.0005900454921265831,0.659972327152454,24.261792012215775,True
grid,446683592.1509635,0.1,0.0004006218114699093,-0.0005993781885300906,0.6668012690786674,24.641928810282295,True
grid,473151258.9614813,0.1,0.00039150155281572033,-0.0006084984471842797,0.6704985457093993,25.010436433080585,True
grid,501187233.6272715,0.1,0.0003825888962531325,-0.0006174111037468675,0.6744745149472016,25.370918664821904,True
grid,530884444.2309879,0.1,0.0003738791161522477,-0.0006261208838477523,0.6790685777529921,25.723903931663084,True
grid,562341325.1903491,0.1,0.00036536759448781343,-0.0006346324055121865,0.6824021229407493,26.067698343428212,True
grid,595662143.5290109,0.1,0.00035704981833484316,-0.0006429501816651569,0.6859822359721455,26.40398950257842,True
grid,630957344.4801943,0.1,0.00034892137748894736,-0.0006510786225110527,0.6897053654705496,26.732850265912656,True
grid,668343917.5686135,0.1,0.0003409779621552072,-0.0006590220378447928,0.6908468892226464,27.05172840301436,True
grid,707945784.3841373,0.1,0.00033321536063645883,-0.0006667846393635412,0.6923765994840813,27.363762174025727,True
grid,749894209.3324559,0.1,0.0003256294570754319,-0.0006743705429245681,0.6943263252224625,27.669148042205187,True
grid,794328234.7242821,0.1,0.00031821622933816745,-0.0006817837706618326,0.6967312351772045,27.968082061650506,True
grid,841395141.6451964,0.1,0.0003109717468174651,-0.000689028253182535,0.6996307689325408,28.26076089623394,True
grid,891250938.1337441,0.1,0.0003038921684222794,-0.0006961078315777206,0.7030699574995419,28.547383220608364,True
grid,944060876.2859226,0.1,0.00029697374044770344,-0.0007030262595522966,0.7057374499537086,28.82678783204557,True
grid,1000000000.0,0.1,0.00029021279467357356,-0.0007097872053264265,0.707072463203567,29.09856067626062,True
refined,45384441.184611216,0.1,0.0010000000000000002,2.168404344971009e-19,0.11091128374343749,0.11091128374344617,True
