case_id,pocket_kind,normalized_offset,offset_cm,angle_deg,speed_cm_s,topspin_rad_s,sidespin_rad_s,jaw_side,mouth_width_cm,throat_width_cm,jaw_radius_cm,throat_depth_cm,capture_depth_cm,ball_radius_cm,mouth_passable,throat_passable,expected_outcome,mirror_key
pocket_scan_01976,side,-0.40000000000000002,-0.57699999999999996,30,100,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|100|0|20|1
pocket_scan_01977,side,-0.40000000000000002,-0.57699999999999996,30,100,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|100|0|20|1
pocket_scan_01978,side,-0.40000000000000002,-0.57699999999999996,30,100,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|100|0|20|1
pocket_scan_01979,side,-0.40000000000000002,-0.57699999999999996,30,100,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|100|0|20|1
pocket_scan_01980,side,-0.40000000000000002,-0.57699999999999996,30,250,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|0|0|1
pocket_scan_01981,side,-0.40000000000000002,-0.57699999999999996,30,250,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|0|0|1
pocket_scan_01982,side,-0.40000000000000002,-0.57699999999999996,30,250,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|20|0|1
pocket_scan_01983,side,-0.40000000000000002,-0.57699999999999996,30,250,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|20|0|1
pocket_scan_01984,side,-0.40000000000000002,-0.57699999999999996,30,250,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|-20|0|1
pocket_scan_01985,side,-0.40000000000000002,-0.57699999999999996,30,250,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|-20|0|1
pocket_scan_01986,side,-0.40000000000000002,-0.57699999999999996,30,250,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|0|20|1
pocket_scan_01987,side,-0.40000000000000002,-0.57699999999999996,30,250,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|0|20|1
pocket_scan_01988,side,-0.40000000000000002,-0.57699999999999996,30,250,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|0|20|1
pocket_scan_01989,side,-0.40000000000000002,-0.57699999999999996,30,250,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|250|0|20|1
pocket_scan_01990,side,-0.40000000000000002,-0.57699999999999996,30,500,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|0|0|1
pocket_scan_01991,side,-0.40000000000000002,-0.57699999999999996,30,500,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|0|0|1
pocket_scan_01992,side,-0.40000000000000002,-0.57699999999999996,30,500,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|20|0|1
pocket_scan_01993,side,-0.40000000000000002,-0.57699999999999996,30,500,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|20|0|1
pocket_scan_01994,side,-0.40000000000000002,-0.57699999999999996,30,500,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|-20|0|1
pocket_scan_01995,side,-0.40000000000000002,-0.57699999999999996,30,500,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|-20|0|1
pocket_scan_01996,side,-0.40000000000000002,-0.57699999999999996,30,500,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|0|20|1
pocket_scan_01997,side,-0.40000000000000002,-0.57699999999999996,30,500,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|0|20|1
pocket_scan_01998,side,-0.40000000000000002,-0.57699999999999996,30,500,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|0|20|1
pocket_scan_01999,side,-0.40000000000000002,-0.57699999999999996,30,500,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0.40000000000000002|30|500|0|20|1
pocket_scan_02000,side,0,0,-30,25,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|0|0|1
pocket_scan_02001,side,0,0,-30,25,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|0|0|1
pocket_scan_02002,side,0,0,-30,25,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|20|0|1
pocket_scan_02003,side,0,0,-30,25,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|20|0|1
pocket_scan_02004,side,0,0,-30,25,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|-20|0|1
pocket_scan_02005,side,0,0,-30,25,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|-20|0|1
pocket_scan_02006,side,0,0,-30,25,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|0|20|1
pocket_scan_02007,side,0,0,-30,25,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|0|20|1
pocket_scan_02008,side,0,0,-30,25,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|0|20|1
pocket_scan_02009,side,0,0,-30,25,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|25|0|20|1
pocket_scan_02010,side,0,0,-30,100,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|0|0|1
pocket_scan_02011,side,0,0,-30,100,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|0|0|1
pocket_scan_02012,side,0,0,-30,100,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|20|0|1
pocket_scan_02013,side,0,0,-30,100,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|20|0|1
pocket_scan_02014,side,0,0,-30,100,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|-20|0|1
pocket_scan_02015,side,0,0,-30,100,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|-20|0|1
pocket_scan_02016,side,0,0,-30,100,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|0|20|1
pocket_scan_02017,side,0,0,-30,100,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|0|20|1
pocket_scan_02018,side,0,0,-30,100,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|0|20|1
pocket_scan_02019,side,0,0,-30,100,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|100|0|20|1
pocket_scan_02020,side,0,0,-30,250,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|0|0|1
pocket_scan_02021,side,0,0,-30,250,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|0|0|1
pocket_scan_02022,side,0,0,-30,250,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|20|0|1
pocket_scan_02023,side,0,0,-30,250,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|20|0|1
pocket_scan_02024,side,0,0,-30,250,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|-20|0|1
pocket_scan_02025,side,0,0,-30,250,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|-20|0|1
pocket_scan_02026,side,0,0,-30,250,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|0|20|1
pocket_scan_02027,side,0,0,-30,250,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|0|20|1
pocket_scan_02028,side,0,0,-30,250,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|0|20|1
pocket_scan_02029,side,0,0,-30,250,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|250|0|20|1
pocket_scan_02030,side,0,0,-30,500,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|0|0|1
pocket_scan_02031,side,0,0,-30,500,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|0|0|1
pocket_scan_02032,side,0,0,-30,500,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|20|0|1
pocket_scan_02033,side,0,0,-30,500,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|20|0|1
pocket_scan_02034,side,0,0,-30,500,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|-20|0|1
pocket_scan_02035,side,0,0,-30,500,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|-20|0|1
pocket_scan_02036,side,0,0,-30,500,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|0|20|1
pocket_scan_02037,side,0,0,-30,500,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|0|20|1
pocket_scan_02038,side,0,0,-30,500,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|0|20|1
pocket_scan_02039,side,0,0,-30,500,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|30|500|0|20|1
pocket_scan_02040,side,0,0,-15,25,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|0|1
pocket_scan_02041,side,0,0,-15,25,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|0|1
pocket_scan_02042,side,0,0,-15,25,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|20|0|1
pocket_scan_02043,side,0,0,-15,25,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|20|0|1
pocket_scan_02044,side,0,0,-15,25,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|-20|0|1
pocket_scan_02045,side,0,0,-15,25,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|-20|0|1
pocket_scan_02046,side,0,0,-15,25,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02047,side,0,0,-15,25,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02048,side,0,0,-15,25,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02049,side,0,0,-15,25,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02050,side,0,0,-15,100,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|0|1
pocket_scan_02051,side,0,0,-15,100,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|0|1
pocket_scan_02052,side,0,0,-15,100,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|20|0|1
pocket_scan_02053,side,0,0,-15,100,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|20|0|1
pocket_scan_02054,side,0,0,-15,100,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|-20|0|1
pocket_scan_02055,side,0,0,-15,100,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|-20|0|1
pocket_scan_02056,side,0,0,-15,100,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02057,side,0,0,-15,100,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02058,side,0,0,-15,100,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02059,side,0,0,-15,100,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02060,side,0,0,-15,250,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|0|1
pocket_scan_02061,side,0,0,-15,250,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|0|1
pocket_scan_02062,side,0,0,-15,250,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|20|0|1
pocket_scan_02063,side,0,0,-15,250,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|20|0|1
pocket_scan_02064,side,0,0,-15,250,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|-20|0|1
pocket_scan_02065,side,0,0,-15,250,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|-20|0|1
pocket_scan_02066,side,0,0,-15,250,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
pocket_scan_02067,side,0,0,-15,250,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
pocket_scan_02068,side,0,0,-15,250,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
pocket_scan_02069,side,0,0,-15,250,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
pocket_scan_02070,side,0,0,-15,500,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|0|0|1
pocket_scan_02071,side,0,0,-15,500,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|0|0|1
pocket_scan_02072,side,0,0,-15,500,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|20|0|1
pocket_scan_02073,side,0,0,-15,500,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|20|0|1
pocket_scan_02074,side,0,0,-15,500,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|-20|0|1
pocket_scan_02075,side,0,0,-15,500,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|-20|0|1
pocket_scan_02076,side,0,0,-15,500,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|0|20|1
pocket_scan_02077,side,0,0,-15,500,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|0|20|1
pocket_scan_02078,side,0,0,-15,500,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|0|20|1
pocket_scan_02079,side,0,0,-15,500,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|500|0|20|1
pocket_scan_02080,side,0,0,0,25,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|0|0|1
pocket_scan_02081,side,0,0,0,25,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|0|0|1
pocket_scan_02082,side,0,0,0,25,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|20|0|1
pocket_scan_02083,side,0,0,0,25,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|20|0|1
pocket_scan_02084,side,0,0,0,25,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|-20|0|1
pocket_scan_02085,side,0,0,0,25,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|-20|0|1
pocket_scan_02086,side,0,0,0,25,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|0|20|1
pocket_scan_02087,side,0,0,0,25,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|0|20|1
pocket_scan_02088,side,0,0,0,25,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|0|20|1
pocket_scan_02089,side,0,0,0,25,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|25|0|20|1
pocket_scan_02090,side,0,0,0,100,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|0|0|1
pocket_scan_02091,side,0,0,0,100,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|0|0|1
pocket_scan_02092,side,0,0,0,100,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|20|0|1
pocket_scan_02093,side,0,0,0,100,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|20|0|1
pocket_scan_02094,side,0,0,0,100,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|-20|0|1
pocket_scan_02095,side,0,0,0,100,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|-20|0|1
pocket_scan_02096,side,0,0,0,100,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|0|20|1
pocket_scan_02097,side,0,0,0,100,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|0|20|1
pocket_scan_02098,side,0,0,0,100,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|0|20|1
pocket_scan_02099,side,0,0,0,100,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|100|0|20|1
pocket_scan_02100,side,0,0,0,250,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|0|0|1
pocket_scan_02101,side,0,0,0,250,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|0|0|1
pocket_scan_02102,side,0,0,0,250,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|20|0|1
pocket_scan_02103,side,0,0,0,250,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|20|0|1
pocket_scan_02104,side,0,0,0,250,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|-20|0|1
pocket_scan_02105,side,0,0,0,250,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|-20|0|1
pocket_scan_02106,side,0,0,0,250,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|0|20|1
pocket_scan_02107,side,0,0,0,250,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|0|20|1
pocket_scan_02108,side,0,0,0,250,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|0|20|1
pocket_scan_02109,side,0,0,0,250,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|250|0|20|1
pocket_scan_02110,side,0,0,0,500,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|0|0|1
pocket_scan_02111,side,0,0,0,500,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|0|0|1
pocket_scan_02112,side,0,0,0,500,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|20|0|1
pocket_scan_02113,side,0,0,0,500,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|20|0|1
pocket_scan_02114,side,0,0,0,500,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|-20|0|1
pocket_scan_02115,side,0,0,0,500,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|-20|0|1
pocket_scan_02116,side,0,0,0,500,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|0|20|1
pocket_scan_02117,side,0,0,0,500,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|0|20|1
pocket_scan_02118,side,0,0,0,500,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|0|20|1
pocket_scan_02119,side,0,0,0,500,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|0|500|0|20|1
pocket_scan_02120,side,0,0,15,25,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|0|1
pocket_scan_02121,side,0,0,15,25,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|0|1
pocket_scan_02122,side,0,0,15,25,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|20|0|1
pocket_scan_02123,side,0,0,15,25,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|20|0|1
pocket_scan_02124,side,0,0,15,25,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|-20|0|1
pocket_scan_02125,side,0,0,15,25,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|-20|0|1
pocket_scan_02126,side,0,0,15,25,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02127,side,0,0,15,25,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02128,side,0,0,15,25,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02129,side,0,0,15,25,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|25|0|20|1
pocket_scan_02130,side,0,0,15,100,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|0|1
pocket_scan_02131,side,0,0,15,100,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|0|1
pocket_scan_02132,side,0,0,15,100,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|20|0|1
pocket_scan_02133,side,0,0,15,100,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|20|0|1
pocket_scan_02134,side,0,0,15,100,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|-20|0|1
pocket_scan_02135,side,0,0,15,100,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|-20|0|1
pocket_scan_02136,side,0,0,15,100,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02137,side,0,0,15,100,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02138,side,0,0,15,100,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02139,side,0,0,15,100,0,-20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|100|0|20|1
pocket_scan_02140,side,0,0,15,250,0,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|0|1
pocket_scan_02141,side,0,0,15,250,0,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|0|1
pocket_scan_02142,side,0,0,15,250,20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|20|0|1
pocket_scan_02143,side,0,0,15,250,20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|20|0|1
pocket_scan_02144,side,0,0,15,250,-20,0,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|-20|0|1
pocket_scan_02145,side,0,0,15,250,-20,0,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|-20|0|1
pocket_scan_02146,side,0,0,15,250,0,20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
pocket_scan_02147,side,0,0,15,250,0,20,1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
pocket_scan_02148,side,0,0,15,250,0,-20,-1,8.5999999999999996,7,1.2,4,6,2.8574999999999999,True,True,capture,side|0|15|250|0|20|1
